
# Samples and dimension 
param m_train := 840;
413 10.276929703449266 17.18424430175566 8.36252737036309
414 9.79805850088741 3.457082463398469 -6.851769612797049
415 4.508684294398967 9.233828219366453 5.580711749764854
416 7.430108931843952 7.696935973721461 11.339713783714826
417 7.411089559907697 1.3813545418057742 11.354256170339093
418 7.90095264031663 16.543986468407862 -8.675713367832698
419 9.912223803914541 10.760149253943052 8.861593148833117
420 5.467665066079855 3.713608587273713 4.287403963695134
421 -9.36679998056432 10.937455568344886 0.4446156807985745
422 12.044901552530085 12.411190349649987 -2.706859302860108
423 5.69251824217173 9.335310904578243 12.47119913174584
424 -2.911613080521811 3.0031681074424927 -10.317568063371596
425 9.903442815177282 20.18654630834862 8.873025649145198
426 2.67128186697608 8.77316530337115 -10.913455175905185
427 2.0149614682348087 2.730527881490284 -4.703702573615221
428 12.56872453891033 13.670854593956179 0.030036996383269333
429 -2.773592936365958 12.3460134261166 7.715695518322924
430 7.621746507217704 5.349487616277667 11.190163081583071
431 -9.147123840096407 6.036089436124004 1.4735572420103955
432 5.452009295779442 16.91085605404329 -2.238359161107517
433 4.537872141262111 1.180360167733772 13.034846117538242
434 0.7785696013570315 5.842025451184186 -4.8102528143238255
435 1.0335807142084843 19.67093924336946 -11.040643917267333
436 5.852546428233842 17.606537969506288 -1.4768379642782208
437 6.140851595019438 19.07165094113583 -0.6596347991931636
438 -1.7394501840346552 12.486958836883531 -10.693780630777097
439 2.4024772002834496 16.243527709023272 13.75604291049724
440 2.951700646026665 7.226099880955232 -10.867058398031393
441 9.303795520158749 8.061212711341733 -7.409617529818013
442 -6.64180917210477 7.936765894389637 5.650032918662793
443 5.8163205376362015 8.945247214059235 -1.5582107684212945
444 6.028013948184579 14.844854790921262 3.037129534577512
445 9.511601902784381 5.127583214736883 -7.183618064477575
446 2.572897412977901 3.7334086152204877 -4.5499578575206066
447 -9.291286666646144 4.545774742855284 0.8674201769853886
448 6.35940198647684 15.212198364532195 0.8454413309893496
449 -3.5229612482951023 13.261227405103142 -10.05967005450127
450 -8.774588759494039 16.68523297886706 -4.601039245799444
451 -8.113128911610605 16.500088790446984 -5.943101792531737
452 12.301343551216831 3.0445238000415973 -1.7493633849260781
453 7.375915415575972 1.837251241198555 11.381010498425782
454 6.331834812451422 5.391895412324269 1.5982929680125895
455 4.819242678492364 13.442465659628368 -10.36521876878952
456 3.2797618765461 11.963865692231073 -10.803444470940386
457 4.643346143239676 18.676207102926004 5.432839554780396
458 9.511467002350226 19.280979181550872 9.358720009143395
459 -9.280780602051225 3.200083722993683 -2.921486258839769
460 -8.519806025375201 2.498685107862607 -5.180283441819192
461 0.7705703023020709 0.21112653943177395 7.716064621391189
462 -0.3944567710196444 5.876629257366733 7.894059793600524
463 0.07627863677036581 2.5813643321098825 7.843886462502778
464 2.763956786838462 9.61035756833452 13.660723826910788
465 6.238321484792934 3.95643119275205 2.238090888375586
466 0.037255643870016945 0.1598409640782139 -10.998898394267513
467 -7.715970625211688 18.82309751464453 -6.562976131311617
468 2.4476478114143 20.948611925442584 -4.590464921217708
469 -9.038287909536235 16.92608512763839 -3.8612315662710657
470 6.173573159169921 0.633526599756012 2.531025655650032
471 4.216420799884958 11.24179317343005 -3.640968585341525
472 12.15325795807085 12.810010521225898 4.356782058463594
473 1.2679487970072916 17.87989644245609 -4.805893895119621
474 4.033625020731314 8.609118081014659 13.240690500828611
475 0.4285647071171718 5.489337532202233 7.7872187426906905
476 -5.690344438292698 15.85061062174778 6.42044371452138
477 5.734027670761727 16.61259563394746 -1.7318737714363253
478 5.503098063072222 16.53308376192406 -2.1548892595608597
479 -5.935149983377929 19.903419240078577 6.243127882750729
480 -4.712421538690007 8.40437295414029 -9.418541636171733
481 5.64852830496892 13.822544028578765 -1.8982921487849782
482 3.310140408272028 11.038360362522127 13.496669086359171
483 6.359325388686732 8.781001017382712 0.8420718460607801
484 9.17747572153404 8.558241629660207 -7.541427638224881
485 -9.126146793327722 7.79664703366009 1.548917065199308
486 9.761493954225623 17.72178186006819 -6.895526369698911
487 2.140931079069349 9.887347632232185 7.257962184005071
488 0.6920648585842162 12.282891451186261 -4.805836105305043
489 -8.543785075879917 3.480078454152223 3.072736549779999
490 3.8420660331813585 11.490323114673588 -10.670567034056862
491 3.1102135677751863 11.315188951554584 -4.334370362996339
492 0.24345706763243702 10.660229034483244 -11.014982886195133
493 -0.9101638497747069 13.504698549295004 7.9163018492286845
494 -6.678279700893483 11.438358472334519 -7.827444356019645
495 5.7172363385871074 6.683343361894088 3.8113178901355615
496 4.202243722973993 16.5520181319847 5.888483561354954
497 7.989542825452858 11.852932048605675 10.88702343818774
498 12.469950747462125 8.727156065175178 -0.846107749044948
499 5.961868544056738 6.886543907840179 -1.208695243152945
500 -1.9919083704949812 19.33361091211483 -10.625154117166344
501 11.58710554554563 19.539854560808493 5.98916646458663
502 7.572548452446827 0.2245267860881971 -8.918291281759089
503 -9.468098188639479 1.954727860573783 -1.4122853815479244
504 5.726598028524422 2.8158783156866134 -1.7468635125685612
505 1.8679332473954788 13.174077511067628 -4.733017523008035
